Bairro,Endereco,Quartos,Tipo_Imovel,Preco,Metodo_Venda,Corretor,Data_Venda,Distancia_CBD,CEP,Banheiros,Vagas_Garagem,Area_Terreno,Area_Construida,Ano_Construcao,Area_Administrativa,Latitude,Longitude,Regiao,Contagem_Imoveis,Tipo_Imovel_Numerico,Ano_Venda,Mes_Venda,Area_Construida_Imputada,Area_Terreno_Imputada,Preco_por_m2,Quartos_por_m2,Idade_Imovel,Regiao_Numerica,Preco_Imputado,Preco_Esperado,Media_Regional_Preco_m2,Desvio_Padrao_Regional_Preco_m2,Limite_Inferior_Preco,Limite_Superior_Preco,Subvalorizado,Supervalorizado,Proporcao_Quartos_Banheiros,Categoria_Idade,Categoria_Distancia
Dingley Village,11 Seaton Dr,4,h,760000.0,PI,Ray,2018-02-24,22.2,3172.0,2.0,2.0,558.0,142.0,2004.0,Kingston City Council,-37.97801,145.13348,South-Eastern Metropolitan,3940.0,0,2018,2,False,False,5352.112676056338,0.028169014084507,21.0,4,False,911815.0826885976,6697.309990528885,9145.331295210466,-2448.0213046815816,15842.641285739352,False,False,1.9900497512437811,20-50 anos,Afastado
Bentleigh East,2/53 Moylan St,3,h,835000.0,S,Woodards,2016-06-18,13.9,3165.0,1.0,1.0,250.0,105.0,1980.0,Glen Eira City Council,-37.9087,145.0537,Southern Metropolitan,10969.0,0,2016,6,False,False,7952.380952380952,0.0285714285714285,45.0,5,False,926881.460919074,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,2.9702970297029703,20-50 anos,Médio
Doncaster,1a Morris St,4,h,1152000.0,S,Jellis,2016-08-06,13.9,3108.0,2.0,2.0,336.0,176.0,2007.0,Manningham City Council,-37.794,145.1178,Eastern Metropolitan,9028.0,0,2016,8,False,False,6545.454545454545,0.0227272727272727,18.0,0,False,1131988.166229392,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,1.9900497512437811,10-20 anos,Médio
Frankston,45 McAlister St,2,h,637246.7816666667,PI,Barry,2017-11-25,38.0,3199.0,1.0,1.0,696.0,87.359,1975.0,Frankston City Council,-38.1394,145.1362,South-Eastern Metropolitan,17055.0,0,2017,11,False,False,7294.575048554434,0.0228940349591913,50.0,4,True,639297.9522086662,6697.309990528885,9145.331295210466,-2448.0213046815816,15842.641285739352,False,False,1.98019801980198,20-50 anos,Afastado
Armadale,12 Willis St,3,h,2050000.0,S,Marshall,2017-03-04,6.3,3143.0,2.0,1.0,205.0,116.0,1910.0,Stonnington City Council,-37.8574,145.0281,Southern Metropolitan,4836.0,0,2017,3,False,False,17672.41379310345,0.0258620689655172,115.0,5,False,1336211.3739645912,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,Centenário,Próximo
Preston,3A Carlisle St,3,t,808000.0,SP,Love,2017-06-03,8.4,3072.0,2.0,2.0,177.0,138.3193333333334,1970.0,Darebin City Council,-37.7414,144.9838,Northern Metropolitan,14577.0,2,2017,6,False,False,5841.555048944711,0.0216889420134085,55.0,2,False,847459.3386911432,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.492537313432836,50-100 anos,Próximo
Maribyrnong,3/26 Middle Rd,2,t,570000.0,S,Jas,2016-04-16,8.7,3032.0,1.0,2.0,98.0,128.0,2009.0,Maribyrnong City Council,-37.7677,144.8925,Western Metropolitan,4918.0,2,2016,4,False,False,4453.125,0.015625,16.0,6,False,584416.2997519374,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.98019801980198,10-20 anos,Próximo
Templestowe,307 Church Rd,6,h,3030000.0,S,Jellis,2017-11-25,15.5,3106.0,4.0,3.0,4046.0,419.0,1980.0,Manningham City Council,-37.7675,145.1412,Eastern Metropolitan,6202.0,0,2017,11,False,False,7231.5035799522675,0.0143198090692124,45.0,0,False,2807054.170882409,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,1.4962593516209477,20-50 anos,Distante
Brighton,25 Rusden St,3,h,1029012.4489348372,S,Marshall,2017-02-25,11.2,3186.0,1.0,2.0,423.0,143.0,1910.0,Bayside City Council,-37.8873,144.9973,Southern Metropolitan,10579.0,0,2017,2,False,False,7195.891251292567,0.0209790209790209,115.0,5,True,1282950.6103390027,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,2.9702970297029703,Centenário,Médio
Williamstown,200 Osborne St,5,h,2009350.0,SP,Greg,2016-07-16,8.0,3016.0,2.0,3.0,1019.0,278.0,1915.0,Hobsons Bay City Council,-37.8642,144.8915,Western Metropolitan,6380.0,0,2016,7,False,False,7227.877697841726,0.0179856115107913,110.0,6,True,2414972.1436327253,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,2.4875621890547266,Centenário,Próximo
Sunshine,14 Thomson St,3,h,595000.0,S,Douglas,2016-10-15,12.6,3020.0,1.0,1.0,36.0,133.36361904761904,1977.0,Brimbank City Council,-37.7851,144.8434,Western Metropolitan,3755.0,0,2016,10,False,False,4461.486605185394,0.0224948904463129,48.0,6,False,677973.2020220151,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,2.9702970297029703,20-50 anos,Médio
Epping,2 Dransfield Wy,3,h,552500.0,S,hockingstuart,2017-09-23,19.6,3076.0,1.0,1.0,521.0,132.04,1970.0,Whittlesea City Council,-37.63854,145.05179,Northern Metropolitan,10926.0,0,2017,9,False,False,4184.338079369888,0.0227203877612844,55.0,2,False,632923.0624044035,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,2.9702970297029703,50-100 anos,Distante
Glen Iris,1685 Malvern Rd,3,h,1330973.109126984,S,Marshall,2017-11-11,7.3,3146.0,2.0,2.0,520.0,184.69066666666663,1932.0,Boroondara City Council,-37.8574,145.0553,Southern Metropolitan,10412.0,0,2017,11,False,False,7206.499024280152,0.0162433763121038,93.0,5,True,1656332.406169891,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,50-100 anos,Próximo
Ferntree Gully,19 Butlers Rd,3,h,725000.0,S,Stockdale,2017-11-18,24.8,3156.0,2.0,3.0,1059.0,109.0,1956.0,Knox City Council,-37.8854,145.3014,Eastern Metropolitan,10788.0,0,2017,11,False,False,6651.376146788991,0.0275229357798165,69.0,0,False,886422.1153495604,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,1.492537313432836,50-100 anos,Afastado
Pascoe Vale,12 Derby St,4,h,650000.0,SP,Nelson,2016-07-30,9.9,3044.0,1.0,2.0,410.0,141.0,1940.0,Moreland City Council,-37.7346,144.9456,Northern Metropolitan,7485.0,0,2016,7,False,False,4609.929078014185,0.0283687943262411,85.0,2,False,1087582.5833617717,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,3.96039603960396,50-100 anos,Próximo
South Melbourne,26 Bridport St,3,h,2800000.0,VB,Greg,2017-07-15,1.9,3205.0,2.0,2.0,216.0,193.74,1860.0,Port Phillip City Council,-37.83863,144.96208,Southern Metropolitan,5943.0,0,2017,7,False,False,14452.358831423557,0.0154846701765252,165.0,5,False,1853994.541385651,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,Centenário,CBD
Toorak,1 Myvore Ct,4,h,1772311.25,SP,RT,2017-03-18,4.6,3142.0,3.0,2.0,750.0,231.82,1960.0,Stonnington City Council,-37.8465,145.03,Southern Metropolitan,7217.0,0,2017,3,False,False,7645.204253299974,0.0172547666292813,65.0,5,True,2390672.0498498096,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.32890365448505,50-100 anos,CBD
Sunshine West,12 Dalpura Dr,3,h,695000.0,S,Douglas,2017-11-25,10.5,3020.0,1.0,4.0,538.0,220.52,1977.0,Brimbank City Council,-37.795,144.813,Western Metropolitan,6763.0,0,2017,11,False,False,3151.6415744603664,0.0136042082350807,48.0,6,False,983009.4540595952,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,2.9702970297029703,20-50 anos,Médio
Sunshine North,88 Westmoreland Rd,2,h,1190000.0,S,YPA,2016-11-19,13.3,3020.0,1.0,6.0,968.0,141.0,1950.0,Brimbank City Council,-37.7698,144.8362,Western Metropolitan,4217.0,0,2016,11,False,False,8439.716312056738,0.0141843971631205,75.0,6,False,984565.32644471,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.98019801980198,50-100 anos,Médio
Wheelers Hill,6 The Woodland,4,h,1678000.0,S,Harcourts,2017-09-03,16.7,3150.0,2.0,2.0,943.0,206.5199545454546,1975.0,Monash City Council,-37.90306,145.18171,South-Eastern Metropolitan,7392.0,0,2017,9,False,False,8125.122841970585,0.0193685884194769,50.0,4,False,1315640.8198105018,6697.309990528885,9145.331295210466,-2448.0213046815816,15842.641285739352,False,False,1.9900497512437811,20-50 anos,Distante
Sunshine West,7 Arnold St,4,h,780000.0,S,Sweeney,2017-06-24,10.5,3020.0,2.0,2.0,696.0,199.0,1999.0,Brimbank City Council,-37.78647,144.81319,Western Metropolitan,6763.0,0,2017,6,False,False,3919.597989949749,0.0201005025125628,26.0,6,False,1188840.3154326028,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.9900497512437811,20-50 anos,Médio
St Kilda,4/50 Dalgety St,1,u,511000.0,S,McGrath,2016-04-16,6.1,3182.0,1.0,1.0,0.0,47.4247619047619,1960.0,Port Phillip City Council,-37.8592,144.981,Southern Metropolitan,13240.0,1,2016,4,False,False,10774.961844324846,0.0210860310065065,65.0,5,False,435698.8716377029,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,0.99009900990099,50-100 anos,Próximo
South Yarra,5/23 Argo St,2,u,572134.2944780913,SN,hockingstuart,2016-11-27,3.3,3141.0,1.0,2.0,0.0,79.45983333333335,1960.0,Melbourne City Council,-37.8437,144.9869,Southern Metropolitan,14887.0,1,2016,11,False,False,7200.295677414683,0.0251699495971759,65.0,5,True,743272.1793525387,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.98019801980198,50-100 anos,CBD
Avondale Heights,16 Arcade Wy,3,h,655000.0,S,Nelson,2016-08-06,10.5,3034.0,2.0,2.0,534.0,145.29,1977.0,Moonee Valley City Council,-37.780845,144.8733,Western Metropolitan,4502.0,0,2016,8,False,False,4508.224929451442,0.0206483584555027,48.0,6,False,778086.0165853634,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.492537313432836,20-50 anos,Médio
Preston,10 Devon St,4,h,1040000.0,S,Harcourts,2017-10-28,8.4,3072.0,2.0,2.0,511.0,129.0,1930.0,Darebin City Council,-37.74975,144.99115,Northern Metropolitan,14577.0,0,2017,10,False,False,8062.015503875969,0.0310077519379844,95.0,2,False,1218946.2103707,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.9900497512437811,50-100 anos,Próximo
Port Melbourne,306/19 Pickles St,2,u,630000.0,SP,hockingstuart,2018-02-10,3.5,3207.0,1.0,1.0,0.0,71.49716666666669,1960.0,Melbourne City Council,-37.85852,145.0387,Southern Metropolitan,8648.0,1,2018,2,False,False,8811.53798635377,0.0279731364646151,65.0,5,False,708853.716538005,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.98019801980198,50-100 anos,CBD
Hillside,93 Saronvale Cr,4,h,700000.0,PI,Barry,2017-07-22,18.0,3037.0,2.0,4.0,788.0,236.0,1995.0,Brimbank City Council,-37.68974,144.75225,Western Metropolitan,5556.0,0,2017,7,False,False,2966.101694915254,0.0169491525423728,30.0,6,False,763735.4930816398,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.9900497512437811,20-50 anos,Distante
Moonee Ponds,4 Eglinton St,3,h,1635000.0,S,Avion,2017-10-28,6.2,3039.0,2.0,2.0,431.0,165.0,1900.0,Moonee Valley City Council,-37.76909,144.91947,Western Metropolitan,6232.0,0,2017,10,False,False,9909.09090909091,0.0181818181818181,125.0,6,False,1388531.222366884,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.492537313432836,Centenário,Próximo
Newport,79 Ford St,3,h,900000.0,PI,Williams,2017-11-25,6.2,3015.0,1.0,1.0,341.0,140.63,1977.0,Hobsons Bay City Council,-37.8441,144.8743,Western Metropolitan,5498.0,0,2017,11,False,False,6399.772452535021,0.0213325748417834,48.0,6,False,1051120.5792735657,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,2.9702970297029703,20-50 anos,Próximo
West Footscray,21 Napoleon St,2,h,1001000.0,S,Burnham,2016-10-15,8.2,3012.0,1.0,4.0,596.0,414.18,1977.0,Maribyrnong City Council,-37.7913,144.8689,Western Metropolitan,5058.0,0,2016,10,False,False,2416.823603264281,0.0048288183881404,48.0,6,False,1202938.868137573,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.98019801980198,20-50 anos,Próximo
Sunbury,3 Tanner Pl,3,h,575000.0,SP,Raine,2018-02-24,31.7,3429.0,2.0,2.0,701.0,177.0,1977.0,Hume City Council,-37.57322,144.69589,Western Metropolitan,14092.0,0,2018,2,False,False,3248.587570621469,0.0169491525423728,48.0,6,False,624095.188063635,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.492537313432836,20-50 anos,Afastado
Reservoir,81 McMahon Rd,2,h,888000.0,S,Ray,2017-06-03,12.0,3073.0,1.0,2.0,649.0,63.409,1970.0,Darebin City Council,-37.71086,145.01629,Northern Metropolitan,21650.0,0,2017,6,False,False,14004.321153148609,0.0315412638584428,55.0,2,False,743060.7272678256,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.98019801980198,50-100 anos,Médio
Richmond,21 Type St,3,h,695342.9166666667,PI,Biggin,2017-12-09,2.4,3121.0,1.0,2.0,201.0,90.0,1900.0,Yarra City Council,-37.82102,145.00979,Northern Metropolitan,14949.0,0,2017,12,False,False,7726.032407407408,0.0333333333333333,125.0,2,True,1149970.754222512,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,2.9702970297029703,Centenário,CBD
Surrey Hills,28A Chestnut St,4,t,2317285.94,PI,Fletchers,2017-03-04,11.2,3127.0,3.0,2.0,368.0,356.68839999999983,1960.0,Boroondara City Council,-37.8336,145.1111,Southern Metropolitan,5457.0,2,2017,3,False,False,6496.667511475005,0.0112142699342058,65.0,5,True,2116886.038231872,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.32890365448505,50-100 anos,Médio
Frankston,42 Kars St,3,h,640000.0,S,hockingstuart,2017-07-01,38.0,3199.0,2.0,1.0,368.0,135.75800000000004,1975.0,Frankston City Council,-38.1523,145.11874,South-Eastern Metropolitan,17055.0,0,2017,7,False,False,4714.270982188894,0.0220981452290104,50.0,4,False,714718.9536825456,6697.309990528885,9145.331295210466,-2448.0213046815816,15842.641285739352,False,False,1.492537313432836,20-50 anos,Afastado
Bentleigh East,2/4 Pell St,4,t,1230000.0,SP,Woodards,2017-10-28,13.8,3165.0,2.0,2.0,317.0,216.3272,1960.0,Glen Eira City Council,-37.85852,145.0387,Southern Metropolitan,10969.0,2,2017,10,False,False,5685.831462710191,0.0184905088218217,65.0,5,False,1415067.200185676,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.9900497512437811,50-100 anos,Médio
Rosanna,36 Victoria Av,4,h,1040000.0,S,Miles,2017-03-04,11.4,3084.0,2.0,2.0,710.0,214.45333333333332,1970.0,Banyule City Council,-37.7915,145.138165,Eastern Metropolitan,3540.0,0,2017,3,False,False,4849.539915443919,0.0186520765978612,55.0,0,False,1474703.1214289088,7834.352816915639,21031.370340574817,-13197.01752365918,28865.72315749045,False,False,1.9900497512437811,50-100 anos,Médio
Watsonia North,78 Sellars St,4,h,952000.0,S,Jellis,2018-03-03,14.5,3087.0,2.0,2.0,663.0,154.0,1960.0,Banyule City Council,-37.69697,145.09058,Northern Metropolitan,1442.0,0,2018,3,False,False,6181.818181818182,0.0259740259740259,65.0,2,False,1043870.1346675892,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.9900497512437811,50-100 anos,Médio
Hampton,6 Highett Rd,3,h,1800000.0,S,Buxton,2016-08-28,13.7,3188.0,2.0,2.0,920.0,157.9240685425685,1960.0,Bayside City Council,-37.9452,145.0113,Southern Metropolitan,5454.0,0,2016,8,False,False,11397.882644562244,0.0189964710742704,65.0,5,False,1520990.5658288028,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,50-100 anos,Médio
Surrey Hills,34 Suffolk Rd,5,h,1414762.5,SP,Jellis,2017-08-12,10.2,3127.0,2.0,2.0,1070.0,192.866734,1960.0,Boroondara City Council,-37.82953,145.09314,Southern Metropolitan,5457.0,0,2017,8,False,False,7335.440750502883,0.0259246366457369,65.0,5,True,1982774.06952548,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,2.4875621890547266,50-100 anos,Médio
Edithvale,2/40 Keith Av,2,u,618000.0,SP,hockingstuart,2017-10-07,27.0,3196.0,1.0,1.0,197.0,74.54,1975.0,Kingston City Council,-37.98121,145.14185,South-Eastern Metropolitan,2546.0,1,2017,10,False,False,8290.850550040246,0.0268312315535283,50.0,4,False,529888.3421862805,6697.309990528885,9145.331295210466,-2448.0213046815816,15842.641285739352,False,False,1.98019801980198,20-50 anos,Afastado
West Footscray,20/697 Barkly St,1,u,208000.0,S,C21,2017-09-09,6.4,3012.0,1.0,1.0,0.0,44.43333333333333,1977.0,Maribyrnong City Council,-37.79644,144.86772,Western Metropolitan,5058.0,1,2017,9,False,False,4681.170292573143,0.0225056264066016,48.0,6,False,273885.5688876116,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,0.99009900990099,20-50 anos,Próximo
Reservoir,14 Rona St,2,h,1090000.0,S,Ray,2017-10-07,12.0,3073.0,1.0,1.0,642.0,54.067,1970.0,Darebin City Council,-37.72796,144.99933,Northern Metropolitan,21650.0,0,2017,10,False,False,20160.171638892487,0.036991140621821,55.0,2,False,694965.522949966,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.98019801980198,50-100 anos,Médio
Hampton,3 Hudson St,3,h,1332046.9166666667,S,Buxton,2016-08-22,13.7,3188.0,2.0,2.0,602.0,188.0,1940.0,Bayside City Council,-37.9382,145.0108,Southern Metropolitan,5454.0,0,2016,8,False,False,7085.355939716313,0.0159574468085106,85.0,5,True,1386011.8476341777,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.492537313432836,50-100 anos,Médio
Preston,3 Evelyn St,3,h,1015000.0,S,Ray,2017-05-13,8.8,3072.0,2.0,1.0,511.0,124.32833333333332,1970.0,Darebin City Council,-37.7377,144.9911,Northern Metropolitan,14577.0,0,2017,5,False,False,8163.867179645295,0.0241296566886067,55.0,2,False,865510.235379605,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.492537313432836,50-100 anos,Próximo
Gladstone Park,14 Snaefell Cr,4,h,670000.0,VB,Barry,2017-09-03,12.9,3043.0,2.0,3.0,213.0,156.0,1970.0,Hume City Council,-37.68247,144.88446,Western Metropolitan,3285.0,0,2017,9,False,False,4294.871794871795,0.0256410256410256,55.0,6,False,724660.9140373282,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.9900497512437811,50-100 anos,Médio
Sunshine West,60 Bardsley St,3,h,650000.0,SP,Prof.,2017-03-18,13.5,3020.0,1.0,3.0,612.0,122.45,1970.0,Brimbank City Council,-37.7916,144.82,Western Metropolitan,6763.0,0,2017,3,False,False,5308.289097590853,0.0244997958350347,55.0,6,False,662773.9588569072,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,2.9702970297029703,50-100 anos,Médio
Cheltenham,2 Barclay Dr,3,h,948000.0,S,O'Brien,2017-09-09,17.9,3192.0,1.0,2.0,570.0,133.71,1960.0,Bayside City Council,-37.96258,145.08038,Southern Metropolitan,9758.0,0,2017,9,False,False,7089.970832398474,0.022436616558223,65.0,5,False,1141193.1059155758,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,2.9702970297029703,50-100 anos,Distante
Essendon,214/36 Collins St,2,u,500000.0,S,Edward,2017-08-26,7.5,3040.0,1.0,1.0,0.0,72.91761111111111,1977.0,Moonee Valley City Council,-37.780845,144.8733,Western Metropolitan,9264.0,1,2017,8,False,False,6857.054041966694,0.0274282161678667,48.0,6,False,512701.9753272689,6857.409535210428,12417.253285735336,-5559.8437505249085,19274.662820945763,False,False,1.98019801980198,20-50 anos,Próximo
Port Melbourne,174 Dow St,2,h,1231000.0,S,hockingstuart,2017-10-14,3.5,3207.0,1.0,1.0,134.0,152.61,1890.0,Melbourne City Council,-37.8401,144.94297,Southern Metropolitan,8648.0,0,2017,10,False,False,8066.31282353712,0.0131053010942926,135.0,5,False,1396530.1151238135,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.98019801980198,Centenário,CBD
Burwood,23 Bronte Av,4,h,1251584.383116883,S,Oriental,2017-07-15,10.4,3125.0,2.0,0.0,765.0,169.0,1950.0,Monash City Council,-37.84767,145.12344,Southern Metropolitan,5678.0,0,2017,7,False,False,7405.824752170905,0.0236686390532544,75.0,5,True,1710178.3328445463,15775.346485474063,572473.0403559475,-556697.6938704734,588248.3868414215,False,False,1.9900497512437811,50-100 anos,Médio
Brunswick,303/10 Dods St,2,u,417564.45747863257,S,Nelson,2016-08-06,5.2,3056.0,1.0,1.0,0.0,57.23372398946082,1970.0,Moreland City Council,-37.7733,144.9622,Northern Metropolitan,11918.0,1,2016,8,False,False,7295.77648233276,0.0349444324183463,55.0,2,True,516259.2487132822,8721.041473781299,26130.89449522705,-17409.853021445757,34851.93596900835,False,False,1.98019801980198,50-100 anos,Próximo
